Date,Open,High,Low,Close,Adj Close,Volume
2023-07-31,5584.549805,5660.399902,5570.000000,5640.450195,5640.450195,319898
2023-08-01,5639.850098,5709.350098,5607.100098,5667.049805,5667.049805,424547
2023-08-02,5667.100098,5695.850098,5634.450195,5660.450195,5660.450195,358359
2023-08-03,5645.000000,5734.000000,5621.500000,5659.500000,5659.500000,514104
2023-08-04,5659.600098,5711.000000,5640.000000,5649.549805,5649.549805,345304
2023-08-07,5660.000000,5688.000000,5618.899902,5630.700195,5630.700195,499966
2023-08-08,5652.000000,5738.950195,5645.000000,5657.950195,5657.950195,597402
2023-08-09,5671.100098,5883.750000,5671.100098,5871.000000,5871.000000,2013403
2023-08-10,5880.100098,5916.649902,5806.000000,5851.149902,5851.149902,552662
2023-08-11,5854.000000,5885.049805,5808.149902,5823.000000,5823.000000,451392
2023-08-14,5829.950195,5879.000000,5800.000000,5823.350098,5823.350098,433519
2023-08-16,5830.000000,5889.500000,5775.000000,5857.850098,5857.850098,861653
2023-08-17,5871.350098,5907.049805,5855.899902,5880.649902,5880.649902,427614
2023-08-18,5899.500000,5980.000000,5840.600098,5874.450195,5874.450195,856329
2023-08-21,5870.250000,5925.000000,5853.950195,5910.850098,5910.850098,266928
2023-08-22,5919.000000,5945.000000,5872.799805,5925.549805,5925.549805,337645
2023-08-23,5920.000000,5974.950195,5912.000000,5953.350098,5953.350098,628526
2023-08-24,5980.000000,5989.700195,5891.200195,5907.149902,5907.149902,824946
2023-08-25,5890.000000,5890.000000,5770.549805,5779.250000,5779.250000,942648
2023-08-28,5780.000000,5829.000000,5727.200195,5775.899902,5775.899902,470154
2023-08-29,5770.000000,5786.500000,5715.000000,5723.799805,5723.799805,651617
2023-08-30,5737.799805,5756.049805,5640.000000,5649.750000,5649.750000,710363
2023-08-31,5649.750000,5695.000000,5590.000000,5607.850098,5607.850098,635775
2023-09-01,5630.000000,5634.250000,5550.100098,5578.549805,5578.549805,221056
2023-09-04,5585.000000,5666.700195,5578.549805,5659.450195,5659.450195,294604
2023-09-05,5640.000000,5640.000000,5560.549805,5578.899902,5578.899902,393694
2023-09-06,5579.799805,5634.950195,5559.250000,5583.299805,5583.299805,451329
2023-09-07,5582.950195,5654.500000,5581.250000,5615.149902,5615.149902,526843
2023-09-08,5631.000000,5633.649902,5570.000000,5583.799805,5583.799805,184790
2023-09-11,5595.000000,5664.000000,5585.049805,5613.799805,5613.799805,262786
2023-09-12,5639.950195,5717.000000,5626.000000,5673.799805,5673.799805,516243
2023-09-13,5710.000000,5759.500000,5671.299805,5738.899902,5738.899902,314323
2023-09-14,5770.000000,5776.299805,5704.549805,5744.649902,5744.649902,227946
2023-09-15,5776.600098,5842.850098,5733.100098,5819.500000,5819.500000,413821
2023-09-18,5821.000000,5828.799805,5721.899902,5728.000000,5728.000000,251348
2023-09-20,5721.850098,5721.850098,5602.000000,5615.049805,5615.049805,453281
2023-09-21,5615.500000,5697.000000,5612.850098,5668.500000,5668.500000,585343
2023-09-22,5668.500000,5693.899902,5502.000000,5517.049805,5517.049805,489557
2023-09-25,5529.850098,5539.899902,5428.000000,5438.750000,5438.750000,243409
2023-09-26,5459.000000,5526.950195,5449.000000,5467.750000,5467.750000,275983
2023-09-27,5514.000000,5605.000000,5480.049805,5496.450195,5496.450195,488778
2023-09-28,5507.450195,5507.450195,5411.000000,5429.100098,5429.100098,386311
2023-09-29,5469.000000,5630.000000,5453.250000,5587.000000,5587.000000,620391
2023-10-03,5586.899902,5586.899902,5450.000000,5461.700195,5461.700195,413048
2023-10-04,5465.000000,5499.000000,5401.500000,5417.799805,5417.799805,421906
2023-10-05,5460.000000,5475.000000,5400.000000,5407.250000,5407.250000,411706
2023-10-06,5435.000000,5487.200195,5409.200195,5424.899902,5424.899902,314598
2023-10-09,5410.049805,5527.350098,5400.149902,5494.850098,5494.850098,473622
2023-10-10,5484.000000,5487.000000,5428.000000,5478.549805,5478.549805,303926
2023-10-11,5510.000000,5588.000000,5510.000000,5567.600098,5567.600098,392248
2023-10-12,5567.600098,5584.049805,5515.000000,5530.200195,5530.200195,339049
2023-10-13,5427.200195,5524.100098,5421.600098,5460.200195,5460.200195,326651
2023-10-16,5489.000000,5507.000000,5460.000000,5493.100098,5493.100098,171844
2023-10-17,5487.000000,5573.000000,5485.049805,5544.100098,5544.100098,325352
2023-10-18,5544.500000,5694.750000,5541.799805,5677.450195,5677.450195,602971
2023-10-19,5674.750000,5674.750000,5610.500000,5630.899902,5630.899902,505169
2023-10-20,5620.049805,5620.049805,5551.000000,5569.299805,5569.299805,228275
2023-10-23,5525.500000,5666.950195,5525.500000,5551.950195,5551.950195,361957
2023-10-25,5600.000000,5612.200195,5500.000000,5513.850098,5513.850098,420896
2023-10-26,5498.000000,5517.500000,5340.899902,5421.950195,5421.950195,308829
2023-10-27,5421.899902,5453.950195,5351.000000,5397.299805,5397.299805,431945
2023-10-30,5393.950195,5393.950195,5205.549805,5345.350098,5345.350098,538320
2023-10-31,5374.000000,5440.950195,5353.100098,5367.549805,5367.549805,376814
2023-11-01,5385.000000,5420.399902,5314.500000,5346.450195,5346.450195,275333
2023-11-02,5380.000000,5415.000000,5323.399902,5338.500000,5338.500000,473167
2023-11-03,5377.000000,5377.000000,5247.100098,5263.049805,5263.049805,584361
2023-11-06,5300.000000,5357.149902,5283.200195,5338.100098,5338.100098,569497
2023-11-07,5374.000000,5473.049805,5319.799805,5404.350098,5404.350098,699747
2023-11-08,5428.899902,5500.350098,5406.600098,5453.549805,5453.549805,419391
2023-11-09,5478.899902,5498.950195,5440.000000,5457.950195,5457.950195,328532
2023-11-10,5439.950195,5450.700195,5372.000000,5424.899902,5424.899902,228984
2023-11-13,5430.000000,5481.799805,5382.100098,5419.850098,5419.850098,171182
2023-11-15,5430.950195,5455.149902,5405.000000,5419.950195,5419.950195,284481
2023-11-16,5425.000000,5575.000000,5420.850098,5544.250000,5544.250000,339012
2023-11-17,5565.000000,5639.500000,5545.000000,5611.549805,5611.549805,424126
2023-11-20,5614.950195,5656.100098,5585.899902,5604.149902,5604.149902,400325
2023-11-21,5610.000000,5678.950195,5605.500000,5646.450195,5646.450195,380693
2023-11-22,5655.100098,5730.000000,5655.100098,5664.549805,5664.549805,424916
2023-11-23,5675.000000,5684.450195,5608.850098,5644.649902,5644.649902,302260
2023-11-24,5649.950195,5756.850098,5615.000000,5646.149902,5646.149902,461081
2023-11-28,5647.000000,5714.450195,5647.000000,5675.799805,5675.799805,311158
2023-11-29,5697.899902,5744.000000,5654.000000,5715.350098,5715.350098,320477
2023-11-30,5725.000000,5800.000000,5716.000000,5788.149902,5788.149902,853552
2023-12-01,5800.000000,5856.549805,5739.450195,5749.399902,5749.399902,278300
2023-12-04,5800.000000,5800.000000,5728.399902,5756.000000,5756.000000,224260
2023-12-05,5765.000000,5819.000000,5742.000000,5776.450195,5776.450195,224375
2023-12-06,5796.000000,5820.000000,5708.049805,5730.350098,5730.350098,531941
2023-12-07,5770.350098,5849.899902,5750.350098,5785.100098,5785.100098,758230
2023-12-08,5784.850098,5784.850098,5712.000000,5763.899902,5763.899902,228505
2023-12-11,5500.000000,5578.000000,5370.000000,5473.500000,5473.500000,1898630
2023-12-12,5500.000000,5634.799805,5477.399902,5540.350098,5540.350098,856305
2023-12-13,5564.450195,5610.000000,5530.350098,5598.649902,5598.649902,622395
2023-12-14,5611.850098,5626.600098,5567.899902,5573.350098,5573.350098,632912
2023-12-15,5600.000000,5615.000000,5542.000000,5589.450195,5589.450195,727244
2023-12-18,5585.000000,5689.000000,5574.950195,5591.049805,5591.049805,655852
2023-12-19,5620.000000,5646.000000,5593.000000,5637.450195,5637.450195,224674
2023-12-20,5650.000000,5671.100098,5552.049805,5579.149902,5579.149902,261446
2023-12-21,5540.000000,5594.000000,5471.200195,5554.500000,5554.500000,336380
2023-12-22,5578.000000,5656.000000,5560.000000,5627.700195,5627.700195,263008
2023-12-26,5627.500000,5695.000000,5602.549805,5632.149902,5632.149902,331653
2023-12-27,5634.799805,5722.000000,5601.299805,5714.500000,5714.500000,294776
2023-12-28,5718.850098,5890.799805,5670.899902,5858.549805,5858.549805,977709
2023-12-29,5830.100098,5844.500000,5761.000000,5797.899902,5797.899902,290523
2024-01-01,5800.000000,5860.000000,5800.000000,5821.649902,5821.649902,195680
2024-01-02,5807.049805,5949.000000,5805.649902,5926.799805,5926.799805,573856
2024-01-03,5926.799805,5970.000000,5888.200195,5931.899902,5931.899902,282407
2024-01-04,5922.149902,5922.149902,5825.000000,5842.200195,5842.200195,409660
2024-01-05,5870.000000,5874.549805,5806.500000,5835.649902,5835.649902,207451
2024-01-08,5880.899902,5881.000000,5732.600098,5761.350098,5761.350098,241140
2024-01-09,5819.000000,5838.649902,5744.100098,5749.799805,5749.799805,258444
2024-01-10,5749.049805,5800.000000,5690.200195,5787.200195,5787.200195,254771
2024-01-11,5778.000000,5778.000000,5645.100098,5692.450195,5692.450195,592985
2024-01-12,5734.850098,5734.850098,5646.049805,5688.850098,5688.850098,277142
2024-01-15,5737.950195,5799.000000,5702.000000,5783.250000,5783.250000,333122
2024-01-16,5790.000000,5790.000000,5706.049805,5758.149902,5758.149902,228429
2024-01-17,5740.000000,5740.000000,5627.000000,5649.950195,5649.950195,355792
2024-01-18,5647.450195,5668.299805,5520.649902,5649.950195,5649.950195,345527
2024-01-19,5675.100098,5714.950195,5611.850098,5668.200195,5668.200195,328292
2024-01-23,5651.899902,5754.000000,5640.950195,5674.399902,5674.399902,465989
2024-01-24,5707.950195,5915.000000,5693.000000,5902.100098,5902.100098,1048852
2024-01-25,5902.100098,5925.000000,5822.000000,5855.500000,5855.500000,535502
2024-01-29,5800.000000,5892.600098,5740.200195,5843.700195,5843.700195,301914
2024-01-30,5898.950195,5949.000000,5831.000000,5840.950195,5840.950195,315317
2024-01-31,5825.049805,6137.500000,5807.049805,6121.149902,6121.149902,1571485
2024-02-01,6089.450195,6149.399902,5950.100098,5993.149902,5993.149902,622511
2024-02-02,6015.950195,6074.700195,5996.049805,6039.500000,6039.500000,337246
2024-02-05,6039.000000,6138.000000,5991.100098,6094.450195,6094.450195,425297
2024-02-06,6085.000000,6190.000000,6083.750000,6166.600098,6166.600098,517413
2024-02-07,6166.000000,6190.000000,6130.600098,6179.750000,6179.750000,590655
2024-02-08,6218.000000,6219.950195,6125.000000,6160.049805,6160.049805,358241
2024-02-09,6140.000000,6205.200195,6104.200195,6155.850098,6155.850098,247794
2024-02-12,6234.299805,6388.450195,6230.000000,6333.500000,6333.500000,859292
2024-02-13,6350.000000,6409.850098,6311.049805,6335.350098,6335.350098,417335
2024-02-14,6330.049805,6339.950195,6170.100098,6258.350098,6258.350098,344869
2024-02-15,6240.100098,6299.000000,6206.100098,6252.649902,6252.649902,293819
2024-02-16,6271.950195,6365.700195,6247.350098,6317.149902,6317.149902,255183
2024-02-19,6317.149902,6453.950195,6315.000000,6417.149902,6417.149902,278704
2024-02-20,6422.000000,6465.000000,6340.549805,6376.000000,6376.000000,279897
2024-02-21,6387.000000,6402.549805,6305.000000,6349.149902,6349.149902,199179
2024-02-22,6375.000000,6379.799805,6231.350098,6363.950195,6363.950195,284024
2024-02-23,6367.700195,6494.049805,6363.000000,6442.149902,6442.149902,368451
2024-02-26,6445.049805,6490.000000,6380.649902,6440.750000,6440.750000,217838
2024-02-27,6416.000000,6459.600098,6385.250000,6449.600098,6449.600098,193295
2024-02-28,6443.450195,6505.899902,6392.100098,6428.049805,6428.049805,312046
2024-02-29,6382.049805,6472.899902,6357.100098,6424.250000,6424.250000,1102788
2024-03-01,6449.000000,6473.000000,6172.100098,6193.549805,6193.549805,575286
